"date";"precipitation_mm_d";"discharge_m3_d";"temperature";"snow_depth_m";"swe_jonas"
"2014-08-27";11;2848;13.4;0;0
"2014-08-28";0;2841;13.2;0;0
"2014-08-29";0;2827;16.1;0;0
"2014-08-30";21;2851;15;0;0
"2014-08-31";12;2897;14.7;0;0
"2014-09-01";33;3147;10.7;0;0
"2014-09-02";23;3177;11.1;0;0
"2014-09-03";5;3187;12.1;0;0
"2014-09-04";0;3068;15.3;0;0
"2014-09-05";0;3011;16.1;0;0
"2014-09-06";0;2983;15.4;0;0
"2014-09-07";0;2949;15.6;0;0
"2014-09-08";0;2926;16.5;0;0
"2014-09-09";1;2910;16.7;0;0
"2014-09-10";0;2898;15.8;0;0
"2014-09-11";13;2888;12.3;0;0
"2014-09-12";14;2985;11.3;0;0
"2014-09-13";28;3138;10.9;0;0
"2014-09-14";2;3101;12.5;0;0
"2014-09-15";1;3013;14;0;0
"2014-09-16";0;2973;13.9;0;0
"2014-09-17";0;2951;14.6;0;0
"2014-09-18";0;2933;15.3;0;0
"2014-09-19";0;2915;16.2;0;0
"2014-09-20";5;2900;16.6;0;0
"2014-09-21";9;2890;14.9;0;0
"2014-09-22";16;2910;10.5;0;0
"2014-09-23";2;2940;7.5;0;0
"2014-09-24";0;2930;8.2;0;0
"2014-09-25";5;2915;10;0;0
"2014-09-26";4;2904;11.1;0;0
"2014-09-27";0;2929;12;0;0
"2014-09-28";8;2935;12;0;0
"2014-09-29";0;2910;12.2;0;0
"2014-09-30";0;2897;14.1;0;0
"2014-10-01";9;2888;13.7;0;0
"2014-10-02";0;2895;13;0;0
"2014-10-03";0;2882;11.1;0;0
"2014-10-04";0;2874;9.5;0;0
"2014-10-05";0;2868;9.6;0;0
"2014-10-06";0;2865;9.5;0;0
"2014-10-07";0;2859;12.1;0;0
"2014-10-08";0;2853;12.3;0;0
"2014-10-09";0;2846;12.5;0;0
"2014-10-10";0;2842;12.6;0;0
"2014-10-11";1;2837;12.9;0;0
"2014-10-12";2;2834;13.7;0;0
"2014-10-13";0;2829;13.6;0;0
"2014-10-14";2;2816;12.9;0;0
"2014-10-15";0;2808;11.3;0;0
"2014-10-16";1;2819;13.2;0;0
"2014-10-17";15;2828;11.7;0;0
"2014-10-18";0;2823;10.6;0;0
"2014-10-19";0;2815;11.1;0;0
"2014-10-20";6;2812;13.9;0;0
"2014-10-21";17;2875;12.2;0;0
"2014-10-22";17;2926;5.3;0;0
"2014-10-23";74;3290;6.3;0;0
"2014-10-24";10;3433;6.4;0;0
"2014-10-25";0;3177;5;0;0
"2014-10-26";0;3105;6.1;0;0
"2014-10-27";0;3033;5.5;0;0
"2014-10-28";0;3007;3.5;0;0
"2014-10-29";0;2985;4.7;0;0
"2014-10-30";0;2968;7.3;0;0
"2014-10-31";0;2956;7.3;0;0
"2014-11-01";0;2948;8.1;0;0
"2014-11-02";0;2938;6.7;0;0
"2014-11-03";0;2932;4.5;0;0
"2014-11-04";0;2924;8.5;0;0
"2014-11-05";0;2919;14.5;0;0
"2014-11-06";0;2911;6.7;0;0
"2014-11-07";1;2905;5.7;0;0
"2014-11-08";2;2899;6.8;0;0
"2014-11-09";0;2895;5.6;0;0
"2014-11-10";0;2889;5.6;0;0
"2014-11-11";0;2886;10.8;0;0
"2014-11-12";0;2883;14.2;0;0
"2014-11-13";0;2875;8.4;0;0
"2014-11-14";0;2872;6.2;0;0
"2014-11-15";0;2870;9.3;0;0
"2014-11-16";0;2865;9;0;0
"2014-11-17";0;2861;4.2;0;0
"2014-11-18";3;2858;5;0;0
"2014-11-19";17;2865;4.4;0;0
"2014-11-20";0;2864;5.3;0;0
"2014-11-21";0;2854;3.2;0;0
"2014-11-22";0;2851;2.1;0;0
"2014-11-23";0;2851;2.5;0;0
"2014-11-24";0;2847;2.5;0;0
"2014-11-25";0;2847;2.4;0;0
"2014-11-26";0;2846;1.6;0;0
"2014-11-27";0;2843;0.4;0;0
"2014-11-28";0;2840;-0.1;0;0
"2014-11-29";0;2839;0.2;0;0
"2014-11-30";0;2838;0.4;0;0
"2014-12-01";3;2839;0.7;0;0
"2014-12-02";0;2836;-0.3;0;0
"2014-12-03";0;2832;1;0;0
"2014-12-04";0;2830;3;0;0
"2014-12-05";0;2827;2.2;0;0
"2014-12-06";2;2826;2.4;0;0
"2014-12-07";12;2836;0.5;0;0
"2014-12-08";4;2855;1.7;0;0
"2014-12-09";0;2842;-0.1;0;0
"2014-12-10";0;2834;-0.8;0;0
"2014-12-11";0;2832;1.9;0;0
"2014-12-12";0;2828;4.3;0;0
"2014-12-13";0;2825;3.9;0;0
"2014-12-14";0;2824;3.5;0;0
"2014-12-15";0;2820;3.3;0;0
"2014-12-16";5;2815;2.9;0;0
"2014-12-17";2;2819;3.6;0;0
"2014-12-18";8;2820;7.1;0;0
"2014-12-19";1;2873;10.5;0;0
"2014-12-20";13;2908;6;0;0
"2014-12-21";5;2912;3.6;0;0
"2014-12-22";0;2885;8.1;0;0
"2014-12-23";0;2861;8.7;0;0
"2014-12-24";0;2848;2.7;0;0
"2014-12-25";9;2847;4.6;0;0
"2014-12-26";9;2843;0;0.01;2.3799741173137
"2014-12-27";2;2845;-3.8;0.09;21.9644432991828
"2014-12-28";3;2834;-5;0.08;19.4678255498432
"2014-12-29";5;2825;-7.6;0.13;32.0812395850033
"2014-12-30";1;2823;-6.5;0.26;66.3316616930661
"2014-12-31";8;2821;-4.5;0.28;71.7800482317282
"2015-01-01";0;2820;-1.5;0.24;60.9301743492172
"2015-01-02";7;2823;-0.6;0.18;45.0114703478765
"2015-01-03";16;2958;1.9;0.04;9.61701491815229
"2015-01-04";13;3048;0.3;0.05;12.0588948726007
"2015-01-05";8;2970;-0.1;0.07;16.9845570134858
"2015-01-06";2;2933;-1.7;0.17;42.4006826169067
"2015-01-07";2;2910;-3.3;0.12;29.5327656301103
"2015-01-08";2;2898;0.6;0.1;24.4742379805676
"2015-01-09";8;3030;7.3;0.01;2.3799741173137
"2015-01-10";10;3340;13;0;0
"2015-01-11";25;3227;3.7;0;0
"2015-01-12";1;3150;2;0;0
"2015-01-13";0;3088;0.7;0;0
"2015-01-14";5;3052;1.5;0;0
"2015-01-15";0;3027;2.4;0;0
"2015-01-16";0;3009;2.6;0;0
"2015-01-17";6;2993;4;0;0
"2015-01-18";0;2983;1;0;0
"2015-01-19";0;2973;0.2;0;0
"2015-01-20";0;2963;-1.8;0;0
"2015-01-21";0;2957;-0.7;0;0
"2015-01-22";0;2951;0.7;0;0
"2015-01-23";5;2940;-0.6;0;0
"2015-01-24";10;2932;-0.8;0;0
"2015-01-25";2;2924;-1;0.08;19.4678255498432
"2015-01-26";2;2918;-1.7;0.13;32.0812395850033
"2015-01-27";11;2914;-1;0.18;45.0114703478765
"2015-01-28";1;2910;-0.7;0.18;45.0114703478765
"2015-01-29";5;2912;-0.9;0.19;47.6344665127136
"2015-01-30";5;2915;-0.5;0.19;47.6344665127136
"2015-01-31";0;2909;-2.2;0.18;45.0114703478765
"2015-02-01";0;2899;-3.3;0.17;42.4006826169067
"2015-02-02";4;2893;-2.2;0.17;42.4006826169067
"2015-02-03";1;2889;-4.1;0.25;63.6250305341721
"2015-02-04";0;2884;-5.4;0.21;52.9167985331132
"2015-02-05";0;2880;-3.9;0.2;50.2695986794241
"2015-02-06";1;2877;-4.7;0.2;50.2695986794241
"2015-02-07";0;2875;-5.6;0.2;50.2695986794241
"2015-02-08";5;2873;-3.7;0.2;50.2695986794241
"2015-02-09";5;2869;-1.9;0.22;55.5760014525654
"2015-02-10";0;2867;1.5;0.2;50.2695986794241
"2015-02-11";0;2866;-0.6;0.16;39.8021803680304
"2015-02-12";0;2866;-1.7;0.14;34.6423672737242
"2015-02-13";0;2868;-3.8;0.13;32.0812395850033
"2015-02-14";0;2866;-4.5;0.13;32.0812395850033
"2015-02-15";0;2867;-1.9;0.13;32.0812395850033
"2015-02-16";0;2872;1.1;0.13;32.0812395850033
"2015-02-17";0;2875;-0.2;0.12;29.5327656301103
"2015-02-18";0;2872;-1.2;0.1;24.4742379805676
"2015-02-19";0;2871;-1.1;0.1;24.4742379805676
"2015-02-20";0;2876;0.6;0.09;21.9644432991828
"2015-02-21";0;2887;1;0.07;16.9845570134858
"2015-02-22";5;2884;1;0.06;14.5148358809741
"2015-02-23";2;2892;0.8;0.06;14.5148358809741
"2015-02-24";15;2957;1.8;0.05;12.0588948726007
"2015-02-25";3;3013;1.3;0.02;4.77696759212307
"2015-02-26";0;2982;1.2;0.01;2.3799741173137
"2015-02-27";0;2965;0.4;0;0
"2015-02-28";0;2941;1.8;0;0
"2015-03-01";2;2934;1.1;0;0
"2015-03-02";23;3055;3.5;0;0
"2015-03-03";5;3066;1.8;0;0
"2015-03-04";3;3023;1.5;0.04;9.61701491815229
"2015-03-05";0;2993;1.2;0;0
"2015-03-06";1;2972;1.2;0.01;2.3799741173137
"2015-03-07";0;2960;2;0;0
"2015-03-08";0;2958;2.6;0;0
"2015-03-09";0;2952;2.2;0;0
"2015-03-10";0;2946;3.4;0;0
"2015-03-11";14;2966;1.9;0;0
"2015-03-12";1;2964;1.3;0;0
"2015-03-13";0;2951;1.3;0;0
"2015-03-14";0;2941;1.7;0;0
"2015-03-15";0;2937;3.4;0;0
"2015-03-16";0;2935;7.6;0;0
"2015-03-17";0;2939;8.5;0;0
"2015-03-18";0;2935;4.7;0;0
"2015-03-19";0;2925;3;0;0
"2015-03-20";0;2919;3.2;0;0
"2015-03-21";0;2914;5.4;0;0
"2015-03-22";9;2917;4.2;0;0
"2015-03-23";0;2912;3.2;0;0
"2015-03-24";0;2907;5.1;0;0
"2015-03-25";0;2903;8;0;0
"2015-03-26";2;2899;7.7;0;0
"2015-03-27";12;2911;4.7;0;0
"2015-03-28";0;2901;4.7;0;0
"2015-03-29";7;2899;6.5;0;0
"2015-03-30";26;3025;5.6;0;0
"2015-03-31";15;3078;6.7;0;0
"2015-04-01";23;3203;1.4;0.01;2.3799741173137
"2015-04-02";25;3249;1.2;0.01;2.3799741173137
"2015-04-03";0;3230;2;0;0
"2015-04-04";0;3140;2.1;0;0
"2015-04-05";0;3098;1;0;0
"2015-04-06";5;3073;0.7;0.03;7.18954880197049
"2015-04-07";1;3052;2.1;0;0
"2015-04-08";0;3039;6.4;0;0
"2015-04-09";0;3042;7.7;0;0
"2015-04-10";0;3046;10.3;0;0
"2015-04-11";0;3032;11.7;0;0
"2015-04-12";0;3015;12.3;0;0
"2015-04-13";1;3005;10.6;0;0
"2015-04-14";0;2996;10.4;0;0
"2015-04-15";0;2988;13.1;0;0
"2015-04-16";0;2980;14.8;0;0
"2015-04-17";19;2976;10.7;0;0
"2015-04-18";4;2984;4.5;0;0
"2015-04-19";0;2965;4.9;0;0
"2015-04-20";0;2957;7.5;0;0
"2015-04-21";0;2940;11.3;0;0
"2015-04-22";0;2944;11.8;0;0
"2015-04-23";5;2941;7.1;0;0
"2015-04-24";0;2937;8.1;0;0
"2015-04-25";0;2932;13.2;0;0
"2015-04-26";0;2927;14.3;0;0
"2015-04-27";0;2926;15.5;0;0
"2015-04-28";7;2919;9.1;0;0
"2015-04-29";0;2914;8;0;0
"2015-04-30";2;2911;6.2;0;0
"2015-05-01";1;2908;8.1;0;0
"2015-05-02";14;2920;9.3;0;0
"2015-05-03";3;2915;11.3;0;0
"2015-05-04";0;2908;14.9;0;0
"2015-05-05";0;2904;19;0;0
"2015-05-06";16;2878;13.6;0;0
"2015-05-07";0;2790;11;0;0
"2015-05-08";0;2601;14.4;0;0
"2015-05-09";9;2591;12.9;0;0
"2015-05-10";0;2595;12.7;0;0
"2015-05-11";0;2732;12.9;0;0
"2015-05-12";0;2862;15.5;0;0
"2015-05-13";1;2824;16.8;0;0
"2015-05-14";28;2875;13.3;0;0
"2015-05-15";1;2928;10.8;0;0
"2015-05-16";0;2904;13.4;0;0
"2015-05-17";0;2898;13.1;0;0
"2015-05-18";0;2895;14.6;0;0
"2015-05-19";1;2891;14;0;0
"2015-05-20";15;2891;9.4;0;0
"2015-05-21";12;2917;6.8;0;0
"2015-05-22";8;2944;8.9;0;0
"2015-05-23";36;3159;8.6;0;0
"2015-05-24";7;3229;9.1;0;0
"2015-05-25";0;3094;12.4;0;0
"2015-05-26";16;3062;10.4;0;0
"2015-05-27";2;3112;8.3;0;0
"2015-05-28";0;3067;10.8;0;0
"2015-05-29";0;3036;14;0;0
"2015-05-30";4;3012;14.4;0;0
"2015-05-31";0;2996;15.3;0;0
"2015-06-01";0;2984;17.4;0;0
"2015-06-02";0;2971;17.5;0;0
"2015-06-03";0;2960;19.8;0;0
"2015-06-04";0;2955;19.6;0;0
"2015-06-05";0;2934;18.6;0;0
"2015-06-06";0;2802;20.4;0;0
"2015-06-07";0;2922;21.2;0;0
"2015-06-08";5;2842;19.2;0;0
"2015-06-09";4;2910;14.7;0;0
"2015-06-10";0;2928;16.4;0;0
"2015-06-11";0;2900;17.4;0;0
"2015-06-12";0;2795;21.3;0;0
"2015-06-13";9;2873;19.6;0;0
"2015-06-14";1;2825;18.8;0;0
"2015-06-15";6;2909;15.2;0;0
"2015-06-16";2;2907;13.4;0;0
"2015-06-17";0;2902;12.5;0;0
"2015-06-18";4;2898;13.2;0;0
"2015-06-19";9;2914;13.4;0;0
"2015-06-20";8;2925;9.9;0;0
"2015-06-21";2;2910;11.4;0;0
"2015-06-22";6;2900;14.4;0;0
"2015-06-23";10;2922;11.4;0;0
"2015-06-24";0;2911;12.1;0;0
"2015-06-25";0;2900;13.9;0;0
"2015-06-26";0;2894;16.6;0;0
"2015-06-27";5;2894;16;0;0
"2015-06-28";10;2906;15.3;0;0
"2015-06-29";0;2895;15.9;0;0
"2015-06-30";0;2888;18;0;0
"2015-07-01";0;2884;19.9;0;0
"2015-07-02";0;2879;20.6;0;0
"2015-07-03";0;2852;21.5;0;0
"2015-07-04";0;2757;22.4;0;0
"2015-07-05";0;2753;23.4;0;0
"2015-07-06";0;2601;23.2;0;0
"2015-07-07";0;2766;25;0;0
"2015-07-08";14;2737;19;0;0
"2015-07-09";5;2689;13.9;0;0
"2015-07-10";0;2829;14.8;0;0
"2015-07-11";0;2843;16.6;0;0
"2015-07-12";0;2840;20.7;0;0
"2015-07-13";1;2837;17.5;0;0
"2015-07-14";9;2846;17;0;0
"2015-07-15";0;2836;19.6;0;0
"2015-07-16";0;2814;21.2;0;0
"2015-07-17";0;2869;24.3;0;0
"2015-07-18";9;2745;23.3;0;0
"2015-07-19";19;2744;24.1;0;0
"2015-07-20";1;2698;20.7;0;0
"2015-07-21";0;2757;22.9;0;0
"2015-07-22";0;2750;24.8;0;0
"2015-07-23";7;2755;22.2;0;0
"2015-07-24";0;2670;23.7;0;0
"2015-07-25";25;2751;21;0;0
"2015-07-26";0;2695;15.4;0;0
"2015-07-27";8;2707;16;0;0
"2015-07-28";0;2652;16.3;0;0
"2015-07-29";9;2656;14.9;0;0
"2015-07-30";0;2659;14.8;0;0
"2015-07-31";0;2669;16.3;0;0
"2015-08-01";0;2688;19;0;0
"2015-08-02";5;2573;15.1;0;0
"2015-08-03";0;2515;18.1;0;0
"2015-08-04";0;2662;21.9;0;0
"2015-08-05";0;2746;23;0;0
"2015-08-06";0;2776;22.9;0;0
"2015-08-07";0;2768;24;0;0
"2015-08-08";4;2696;23.4;0;0
"2015-08-09";0;2660;23.5;0;0
"2015-08-10";0;2739;22.7;0;0
"2015-08-11";0;2746;21.9;0;0
"2015-08-12";0;2751;23;0;0
"2015-08-13";0;2745;23.6;0;0
"2015-08-14";0;2736;24.3;0;0
"2015-08-15";0;2689;22.7;0;0
"2015-08-16";1;2690;18.2;0;0
"2015-08-17";23;2644;14.8;0;0
"2015-08-18";0;2522;15.7;0;0
"2015-08-19";4;2634;14.5;0;0
"2015-08-20";1;2648;14.2;0;0
"2015-08-21";0;2684;14.4;0;0
"2015-08-22";0;2654;14.9;0;0
"2015-08-23";0;2612;16.6;0;0
"2015-08-24";0;2669;20.5;0;0
"2015-08-25";0;2639;17.2;0;0
"2015-08-26";0;2655;16.2;0;0
"2015-08-27";0;2612;20.5;0;0
"2015-08-28";0;2627;22.1;0;0
"2015-08-29";0;2603;22.1;0;0
"2015-08-30";0;2574;22.6;0;0
"2015-08-31";0;2551;23.3;0;0
"2015-09-01";0;2699;23.4;0;0
"2015-09-02";14;2705;15.6;0;0
"2015-09-03";30;2649;14.4;0;0
"2015-09-04";6;2762;14.3;0;0
"2015-09-05";16;2705;11.1;0;0
"2015-09-06";3;2513;10.8;0;0
"2015-09-07";3;2532;11.1;0;0
"2015-09-08";3;2599;11;0;0
"2015-09-09";0;2600;9.4;0;0
"2015-09-10";2;2676;9.7;0;0
"2015-09-11";0;2639;10.9;0;0
"2015-09-12";0;2655;14.4;0;0
"2015-09-13";0;2572;16;0;0
"2015-09-14";4;2547;15.8;0;0
"2015-09-15";0;2667;13.1;0;0
"2015-09-16";0;2649;16.9;0;0
"2015-09-17";0;2655;21;0;0
"2015-09-18";0;2643;14.3;0;0
"2015-09-19";6;2580;13.8;0;0
"2015-09-20";8;2620;12.2;0;0
"2015-09-21";0;2528;10.1;0;0
"2015-09-22";0;2623;10.7;0;0
"2015-09-23";9;2674;9.5;0;0
"2015-09-24";7;2652;7.3;0;0
"2015-09-25";0;2689;9.4;0;0
"2015-09-26";1;2576;10.9;0;0
"2015-09-27";0;2573;9.6;0;0
"2015-09-28";0;2556;8.7;0;0
"2015-09-29";0;2719;8.3;0;0
"2015-09-30";0;2664;7;0;0
"2015-10-01";0;2674;6.9;0;0
"2015-10-02";0;2698;8.8;0;0
"2015-10-03";0;2706;14.2;0;0
"2015-10-04";0;2701;12.6;0;0
"2015-10-05";0;2686;10.5;0;0
"2015-10-06";1;2658;11.8;0;0
"2015-10-07";11;2641;12.8;0;0
"2015-10-08";15;2692;11.3;0;0
"2015-10-09";1;2740;11.7;0;0
"2015-10-10";0;2661;8.3;0;0
"2015-10-11";10;2643;5;0;0
"2015-10-12";0;2682;3;0;0
"2015-10-13";0;2622;2.3;0;0
"2015-10-14";4;2665;5.1;0;0
"2015-10-15";0;2660;6.3;0;0
"2015-10-16";13;2636;5;0;0
"2015-10-17";0;2683;4.7;0;0
"2015-10-18";0;2584;5.3;0;0
"2015-10-19";22;2684;4.8;0;0
"2015-10-20";12;2774;5.2;0;0
"2015-10-21";3;2733;6;0;0
"2015-10-22";0;2795;5.8;0;0
"2015-10-23";9;2676;7.5;0;0
"2015-10-24";0;2726;6;0;0
"2015-10-25";0;2677;8.2;0;0
"2015-10-26";0;2688;8.7;0;0
"2015-10-27";0;2678;7.3;0;0
"2015-10-28";0;2586;6;0;0
"2015-10-29";0;2688;7.5;0;0
"2015-10-30";0;2677;8;0;0
"2015-10-31";0;2678;6.8;0;0
"2015-11-01";0;2578;6.2;0;0
"2015-11-02";0;2674;4.1;0;0
"2015-11-03";0;2620;0;0;0
"2015-11-04";0;2671;2.7;0;0
"2015-11-05";1;2613;6.4;0;0
"2015-11-06";0;2634;6.4;0;0
"2015-11-07";2;2661;9.9;0;0
"2015-11-08";0;2572;11;0;0
"2015-11-09";4;2614;11.7;0;0
"2015-11-10";0;2647;15.8;0;0
"2015-11-11";0;2617;11.7;0;0
"2015-11-12";0;2650;5.4;0;0
"2015-11-13";0;2655;5.4;0;0
"2015-11-14";4;2644;7.7;0;0
"2015-11-15";2;2579;10.2;0;0
"2015-11-16";0;2655;12.4;0;0
"2015-11-17";1;2603;9.4;0;0
"2015-11-18";1;2655;13.1;0;0
"2015-11-19";0;2572;12.2;0;0
"2015-11-20";16;2638;10.2;0;0
"2015-11-21";10;2647;2.3;0;0
"2015-11-22";5;2645;0.1;0;0
"2015-11-23";0;2555;-1.1;0;0
"2015-11-24";0;2627;-2.9;0;0
"2015-11-25";3;2622;-0.9;0;0
"2015-11-26";25;2631;-0.7;0.1;24.4742379805676
"2015-11-27";1;2632;-0.2;0;0
"2015-11-28";4;2633;0.6;0.09;21.9644432991828
"2015-11-29";7;2690;3.2;0.07;16.9845570134858
"2015-11-30";7;2910;9.2;0;0
"2015-12-01";9;2805;8.4;0;0
"2015-12-02";1;2853;8.1;0;0
"2015-12-03";0;2785;4.9;0;0
"2015-12-04";0;2817;1.9;0;0
"2015-12-05";0;2807;3.2;0;0
"2015-12-06";0;2583;1.7;0;0
"2015-12-07";0;2737;-0.6;0;0
"2015-12-08";0;2650;2.6;0;0
"2015-12-09";11;2656;1.6;0;0
"2015-12-10";0;2716;0.7;0;0
"2015-12-11";0;2646;-0.9;0;0
"2015-12-12";3;2665;1.8;0;0
"2015-12-13";0;2620;0.2;0;0
"2015-12-14";0;2627;0.6;0;0
"2015-12-15";1;2572;1.8;0;0
"2015-12-16";0;2680;2.9;0;0
"2015-12-17";3;2700;5.3;0;0
"2015-12-18";0;2629;6.6;0;0
"2015-12-19";0;2668;4.5;0;0
"2015-12-20";0;2522;1.2;0;0
"2015-12-21";0;2483;2.8;0;0
"2015-12-22";0;2593;6.2;0;0
"2015-12-23";0;2611;2.8;0;0
"2015-12-24";0;2591;1.5;0;0
"2015-12-25";0;2584;3;0;0
"2015-12-26";0;2645;2.6;0;0
"2015-12-27";0;2542;1.4;0;0
"2015-12-28";0;2638;0.8;0;0
"2015-12-29";0;2634;-0.4;0;0
"2015-12-30";0;2666;-0.7;0;0
"2015-12-31";1;2617;-4.5;0;0
"2016-01-01";2;2601;-0.9;0;0
"2016-01-02";0;2497;-2;0;0
"2016-01-03";3;2625;-6.3;0.02;4.77696759212307
"2016-01-04";2;2540;-5.8;0.07;16.9845570134858
"2016-01-05";0;2628;-1;0.06;14.5148358809741
"2016-01-06";0;2626;-4.4;0.06;14.5148358809741
"2016-01-07";0;2529;-1.9;0.06;14.5148358809741
"2016-01-08";0;2549;3.2;0.01;2.3799741173137
"2016-01-09";1;2614;1.3;0;0
"2016-01-10";0;2580;2.2;0;0
"2016-01-11";9;2664;1.9;0;0
"2016-01-12";2;2503;4.8;0;0
"2016-01-13";2;2518;3.1;0;0
"2016-01-14";0;2619;0.2;0;0
"2016-01-15";1;2646;0.9;0;0
"2016-01-16";1;2602;-1.9;0.05;12.0588948726007
"2016-01-17";8;2637;-3.5;0.05;12.0588948726007
"2016-01-18";1;2635;-7;0.1;24.4742379805676
"2016-01-19";0;2624;-11;0.33;85.6037679849547
"2016-01-20";0;2615;-5.5;0.25;63.6250305341721
"2016-01-21";2;2612;-4.8;0.25;63.6250305341721
"2016-01-22";0;2609;-10.8;0.28;71.7800482317282
"2016-01-23";3;2593;-3.9;0.22;55.5760014525654
"2016-01-24";0;2562;1.8;0.16;39.8021803680304
"2016-01-25";10;2685;1.1;0.11;26.9970574470697
"2016-01-26";0;2840;1.8;0.07;16.9845570134858
"2016-01-27";0;2789;3.3;0.04;9.61701491815229
"2016-01-28";0;2735;7.7;0;0
"2016-01-29";4;2781;4.3;0;0
"2016-01-30";0;2779;2.1;0;0
"2016-01-31";21;2787;2;0;0
"2016-02-01";21;3157;9.2;0;0
"2016-02-02";0;3012;6.3;0;0
"2016-02-03";9;2929;4.7;0;0
"2016-02-04";2;2917;1.2;0;0
"2016-02-05";0;2898;1.7;0;0
"2016-02-06";0;2884;3.2;0;0
"2016-02-07";0;2873;8.4;0;0
"2016-02-08";0;2858;6.7;0;0
"2016-02-09";3;2849;8;0;0
"2016-02-10";11;2870;1.7;0;0
"2016-02-11";1;2866;0.7;0;0
"2016-02-12";0;2851;-1.3;0;0
"2016-02-13";0;2828;0;0;0
"2016-02-14";0;2816;1.7;0;0
"2016-02-15";2;2809;3.6;0;0
"2016-02-16";1;2809;2.1;0;0
"2016-02-17";0;2806;1.4;0;0
"2016-02-18";0;2806;0.6;0;0
"2016-02-19";3;2800;1.8;0;0
"2016-02-20";14;2794;2.9;0;0
"2016-02-21";8;2990;10.2;0;0
"2016-02-22";0;2940;12.6;0;0
"2016-02-23";3;2893;8.3;0;0
"2016-02-24";1;2870;0.5;0;0
"2016-02-25";0;2858;-0.9;0;0
"2016-02-26";0;2832;-0.2;0;0
"2016-02-27";0;2815;0.3;0;0
"2016-02-28";0;2812;5.4;0;0
"2016-02-29";0;2810;4.7;0;0
"2016-03-01";1;2778;0.7;0;0
"2016-03-02";5;2772;3.1;0.01;2.3799741173137
"2016-03-03";3;2784;0.5;0.01;2.3799741173137
"2016-03-04";3;2790;-0.1;0.01;2.3799741173137
"2016-03-05";0;2787;4.7;0.01;2.3799741173137
"2016-03-06";0;2789;3.4;0.01;2.3799741173137
"2016-03-07";4;2786;1;0;0
"2016-03-08";4;2775;0.1;0.01;2.3799741173137
"2016-03-09";0;2771;1.1;0;0
"2016-03-10";0;2786;0.9;0;0
"2016-03-11";1;2764;2.9;0;0
"2016-03-12";1;2768;2.3;0;0
"2016-03-13";4;2773;1.7;0;0
"2016-03-14";0;2790;0.3;0;0
"2016-03-15";11;2783;-1.2;0;0
"2016-03-16";1;2786;0.3;0.12;29.5327656301103
"2016-03-17";0;2609;1.6;0;0
"2016-03-18";0;2696;3.9;0;0
"2016-03-19";0;2788;6.1;0;0
"2016-03-20";0;2789;4.9;0;0
"2016-03-21";0;2779;4.4;0;0
"2016-03-22";0;2779;4.4;0;0
"2016-03-23";1;2455;3.3;0;0
"2016-03-24";4;2741;2.7;0;0
"2016-03-25";3;2205;3.8;0;0
"2016-03-26";8;2760;3.1;0;0
"2016-03-27";0;2896;6.4;0;0
"2016-03-28";0;2885;8.2;0;0
"2016-03-29";2;2878;8.8;0;0
"2016-03-30";0;2713;10.1;0;0
"2016-03-31";0;2593;14.6;0;0
"2016-04-01";0;2771;11.7;0;0
"2016-04-02";0;2729;7.9;0;0
"2016-04-03";0;2746;10.7;0;0
"2016-04-04";0;2740;14.3;0;0
"2016-04-05";0;2613;15.7;0;0
"2016-04-06";0;2689;11.7;0;0
"2016-04-07";7;2659;9;0;0
"2016-04-08";14;2753;6.1;0;0
"2016-04-09";2;2775;4.6;0;0
"2016-04-10";0;2803;6;0;0
"2016-04-11";0;2795;7.7;0;0
"2016-04-12";0;2780;9.4;0;0
"2016-04-13";6;2688;10.4;0;0
"2016-04-14";2;2719;8.6;0;0
"2016-04-15";0;2693;8.2;0;0
"2016-04-16";0;2702;10.9;0;0
"2016-04-17";3;2710;11.5;0;0
"2016-04-18";5;2572;7.3;0;0
"2016-04-19";0;2651;8.3;0;0
"2016-04-20";0;2687;8.6;0;0
"2016-04-21";0;2753;8.1;0;0
"2016-04-22";0;2712;10.3;0;0
"2016-04-23";0;2703;9.2;0;0
"2016-04-24";9;2715;3.4;0;0
"2016-04-25";4;2639;1.7;0;0
"2016-04-26";3;2684;5.1;0;0
"2016-04-27";7;2685;1.4;0;0
"2016-04-28";0;2732;2.9;0;0
"2016-04-29";0;2659;6;0;0
"2016-04-30";0;2685;9.2;0;0
"2016-05-01";4;2717;8.5;0;0
"2016-05-02";7;2635;8.5;0;0
"2016-05-03";12;2719;9.9;0;0
"2016-05-04";31;3143;6;0;0
"2016-05-05";1;3086;7.3;0;0
"2016-05-06";0;2974;11.4;0;0
"2016-05-07";0;2925;13.1;0;0
"2016-05-08";0;2881;12.3;0;0
"2016-05-09";0;2847;13.8;0;0
"2016-05-10";0;2874;13.4;0;0
"2016-05-11";0;2786;14;0;0
"2016-05-12";11;2777;14.4;0;0
"2016-05-13";31;2916;9.8;0;0
"2016-05-14";16;3115;11.2;0;0
"2016-05-15";2;3028;6.9;0;0
"2016-05-16";2;2974;6.1;0;0
"2016-05-17";0;2951;7.3;0;0
"2016-05-18";0;2936;10.3;0;0
"2016-05-19";1;2922;10.7;0;0
"2016-05-20";1;2915;10.3;0;0
"2016-05-21";0;2903;13.2;0;0
"2016-05-22";0;2899;18.8;0;0
"2016-05-23";9;2876;15.1;0;0
